Date	Pt	Rt
2016-12-19 06:00:00-05:00	12.44	0.004846527
2016-12-19 07:00:00-05:00	12.38	-0.004823151
2016-12-19 08:00:00-05:00	12.42	0.003231018
2016-12-19 09:00:00-05:00	12.4	-0.001610306
2016-12-19 09:30:00-05:00	12.04	-0.029032258
2016-12-19 10:00:00-05:00	11.9	-0.011627907
2016-12-19 11:00:00-05:00	11.99	0.007563025
2016-12-19 12:00:00-05:00	11.73	-0.021684737
2016-12-19 13:00:00-05:00	11.73	0
2016-12-19 14:00:00-05:00	11.81	0.006820119
2016-12-19 15:00:00-05:00	11.7	-0.009314141
2016-12-19 16:00:00-05:00	11.71	0.000854701
2016-12-20 03:00:00-05:00	11.67	-0.003415884
2016-12-20 04:00:00-05:00	11.69	0.001713796
2016-12-20 05:00:00-05:00	11.68	-0.000855432
2016-12-20 06:00:00-05:00	11.63	-0.004280822
2016-12-20 07:00:00-05:00	11.54	-0.007738607
2016-12-20 08:00:00-05:00	11.61	0.006065858
2016-12-20 09:00:00-05:00	11.62	0.000861326
2016-12-20 09:30:00-05:00	11.7	0.006884682
2016-12-20 10:00:00-05:00	11.58	-0.01025641
2016-12-20 11:00:00-05:00	11.73	0.012953368
2016-12-20 12:00:00-05:00	11.62	-0.009377664
2016-12-20 13:00:00-05:00	11.55	-0.006024096
2016-12-20 14:00:00-05:00	11.65	0.008658009
2016-12-20 15:00:00-05:00	11.44	-0.018025751
2016-12-20 16:00:00-05:00	11.45	0.000874126
2016-12-21 03:00:00-05:00	11.45	0
2016-12-21 04:00:00-05:00	11.4	-0.004366812
2016-12-21 05:00:00-05:00	11.36	-0.003508772
2016-12-21 06:00:00-05:00	11.32	-0.003521127
2016-12-21 07:00:00-05:00	11.31	-0.000883392
2016-12-21 08:00:00-05:00	11.2	-0.009725906
2016-12-21 09:00:00-05:00	11.26	0.005357143
2016-12-21 09:30:00-05:00	11.09	-0.015097691
2016-12-21 10:00:00-05:00	11.26	0.015329125
2016-12-21 11:00:00-05:00	11.35	0.007992895
2016-12-21 12:00:00-05:00	11.3	-0.004405286
2016-12-21 13:00:00-05:00	11.33	0.002654867
2016-12-21 14:00:00-05:00	11.33	0
2016-12-21 15:00:00-05:00	11.27	-0.005295675
2016-12-21 16:00:00-05:00	11.27	0
2016-12-22 03:00:00-05:00	11.32	0.004436557
2016-12-22 04:00:00-05:00	11.29	-0.002650177
2016-12-22 05:00:00-05:00	11.34	0.004428698
2016-12-22 06:00:00-05:00	11.37	0.002645503
2016-12-22 07:00:00-05:00	11.31	-0.005277045
2016-12-22 08:00:00-05:00	11.23	-0.007073386
2016-12-22 09:00:00-05:00	11.25	0.001780944
2016-12-22 09:30:00-05:00	11.48	0.020444444
2016-12-22 10:00:00-05:00	11.43	-0.004355401
2016-12-22 11:00:00-05:00	11.62	0.016622922
2016-12-22 12:00:00-05:00	11.52	-0.008605852
2016-12-22 13:00:00-05:00	11.39	-0.011284722
2016-12-22 14:00:00-05:00	11.39	0
2016-12-22 15:00:00-05:00	11.47	0.007023705
2016-12-22 16:00:00-05:00	11.43	-0.003487358
2016-12-23 03:00:00-05:00	11.35	-0.006999125
2016-12-23 04:00:00-05:00	11.41	0.005286344
2016-12-23 05:00:00-05:00	11.42	0.000876424
2016-12-23 06:00:00-05:00	11.46	0.003502627
2016-12-23 07:00:00-05:00	11.55	0.007853403
2016-12-23 08:00:00-05:00	11.57	0.001731602
2016-12-23 09:00:00-05:00	11.61	0.003457217
2016-12-23 09:30:00-05:00	11.46	-0.012919897
2016-12-23 10:00:00-05:00	11.75	0.02530541
2016-12-23 11:00:00-05:00	11.72	-0.002553191
2016-12-23 12:00:00-05:00	11.62	-0.008532423
2016-12-23 13:00:00-05:00	11.62	0
2016-12-23 14:00:00-05:00	11.63	0.000860585
2016-12-23 15:00:00-05:00	11.5	-0.011177988
2016-12-23 16:00:00-05:00	11.44	-0.005217391
2016-12-27 03:00:00-05:00	12.28	0.073426573
2016-12-27 04:00:00-05:00	12.3	0.001628664
2016-12-27 05:00:00-05:00	12.32	0.001626016
2016-12-27 06:00:00-05:00	12.21	-0.008928571
2016-12-27 07:00:00-05:00	12.2	-0.000819001
2016-12-27 08:00:00-05:00	12.06	-0.01147541
2016-12-27 09:00:00-05:00	12.13	0.005804312
2016-12-27 09:30:00-05:00	12.12	-0.000824402
2016-12-27 10:00:00-05:00	12.05	-0.005775578
2016-12-27 11:00:00-05:00	11.96	-0.00746888
2016-12-27 12:00:00-05:00	11.91	-0.004180602
2016-12-27 13:00:00-05:00	11.9	-0.000839631
2016-12-27 14:00:00-05:00	11.93	0.002521008
2016-12-27 15:00:00-05:00	11.94	0.000838223
2016-12-27 16:00:00-05:00	11.99	0.004187605
2016-12-28 03:00:00-05:00	11.95	-0.003336113
2016-12-28 04:00:00-05:00	11.92	-0.00251046
2016-12-28 05:00:00-05:00	11.91	-0.000838926
2016-12-28 06:00:00-05:00	11.93	0.001679261
2016-12-28 07:00:00-05:00	11.93	0
2016-12-28 08:00:00-05:00	11.95	0.001676446
2016-12-28 09:00:00-05:00	11.96	0.00083682
2016-12-28 09:30:00-05:00	12.5	0.045150502
2016-12-28 10:00:00-05:00	12.47	-0.0024
2016-12-28 11:00:00-05:00	12.38	-0.007217322
2016-12-28 12:00:00-05:00	12.87	0.039579968
2016-12-28 13:00:00-05:00	12.9	0.002331002
2016-12-28 14:00:00-05:00	12.98	0.00620155
2016-12-28 15:00:00-05:00	12.91	-0.005392912
2016-12-28 16:00:00-05:00	12.95	0.003098373
2016-12-29 03:00:00-05:00	13.14	0.014671815
2016-12-29 04:00:00-05:00	13.14	0
2016-12-29 05:00:00-05:00	13.18	0.00304414
2016-12-29 06:00:00-05:00	13.35	0.012898331
2016-12-29 07:00:00-05:00	13.3	-0.003745318
2016-12-29 08:00:00-05:00	13.22	-0.006015038
2016-12-29 09:00:00-05:00	13.19	-0.002269289
2016-12-29 09:30:00-05:00	13.08	-0.008339651
2016-12-29 10:00:00-05:00	13.31	0.017584098
2016-12-29 11:00:00-05:00	13.48	0.012772352
2016-12-29 12:00:00-05:00	13.52	0.002967359
2016-12-29 13:00:00-05:00	13.52	0
2016-12-29 14:00:00-05:00	13.39	-0.009615385
2016-12-29 15:00:00-05:00	13.44	0.00373413
2016-12-29 16:00:00-05:00	13.37	-0.005208333
2016-12-30 03:00:00-05:00	13.14	-0.017202693
2016-12-30 04:00:00-05:00	13.11	-0.002283105
2016-12-30 05:00:00-05:00	13.12	0.000762777
2016-12-30 06:00:00-05:00	13.13	0.000762195
2016-12-30 07:00:00-05:00	13.1	-0.002284844
2016-12-30 08:00:00-05:00	13.17	0.005343511
2016-12-30 09:00:00-05:00	13.16	-0.000759301
2016-12-30 09:30:00-05:00	13.95	0.060030395
2016-12-30 10:00:00-05:00	13.84	-0.007885305
2016-12-30 11:00:00-05:00	13.78	-0.00433526
2016-12-30 12:00:00-05:00	14.15	0.026850508
2016-12-30 13:00:00-05:00	14.19	0.002826855
2016-12-30 14:00:00-05:00	14.61	0.029598309
2016-12-30 15:00:00-05:00	14.07	-0.036960986
2016-12-30 16:00:00-05:00	14.04	-0.002132196
2017-01-03 03:00:00-05:00	13.94	-0.007122507
2017-01-03 04:00:00-05:00	13.95	0.00071736
2017-01-03 05:00:00-05:00	13.9	-0.003584229
2017-01-03 06:00:00-05:00	13.7	-0.014388489
2017-01-03 07:00:00-05:00	13.77	0.005109489
2017-01-03 08:00:00-05:00	13.92	0.010893246
2017-01-03 09:00:00-05:00	13.95	0.002155172
2017-01-03 09:30:00-05:00	13.51	-0.031541219
2017-01-03 10:00:00-05:00	13.35	-0.011843079
2017-01-03 11:00:00-05:00	13.57	0.016479401
2017-01-03 12:00:00-05:00	13.53	-0.002947679
2017-01-03 13:00:00-05:00	13.49	-0.002956393
2017-01-03 14:00:00-05:00	13.32	-0.012601927
2017-01-03 15:00:00-05:00	13	-0.024024024
2017-01-03 16:00:00-05:00	12.85	-0.011538462
2017-01-04 03:00:00-05:00	12.77	-0.006225681
2017-01-04 04:00:00-05:00	12.71	-0.004698512
2017-01-04 05:00:00-05:00	12.76	0.00393391
2017-01-04 06:00:00-05:00	12.75	-0.000783699
2017-01-04 07:00:00-05:00	12.73	-0.001568627
2017-01-04 08:00:00-05:00	12.6	-0.010212097
2017-01-04 09:00:00-05:00	12.66	0.004761905
2017-01-04 09:30:00-05:00	12.35	-0.024486572
2017-01-04 10:00:00-05:00	12.22	-0.010526316
2017-01-04 11:00:00-05:00	12.06	-0.01309329
2017-01-04 12:00:00-05:00	12.22	0.013266998
2017-01-04 13:00:00-05:00	11.73	-0.0400982
2017-01-04 14:00:00-05:00	11.95	0.018755328
2017-01-04 15:00:00-05:00	11.91	-0.00334728
2017-01-04 16:00:00-05:00	11.85	-0.005037783
2017-01-05 03:00:00-05:00	11.95	0.008438819
2017-01-05 04:00:00-05:00	11.85	-0.008368201
2017-01-05 05:00:00-05:00	11.87	0.001687764
2017-01-05 06:00:00-05:00	11.9	0.00252738
2017-01-05 07:00:00-05:00	12.09	0.015966387
2017-01-05 08:00:00-05:00	12.02	-0.005789909
2017-01-05 09:00:00-05:00	11.97	-0.004159734
2017-01-05 09:30:00-05:00	11.68	-0.024227235
2017-01-05 10:00:00-05:00	11.4	-0.023972603
2017-01-05 11:00:00-05:00	12.03	0.055263158
2017-01-05 12:00:00-05:00	11.87	-0.013300083
2017-01-05 13:00:00-05:00	11.77	-0.0084246
2017-01-05 14:00:00-05:00	11.94	0.0144435
2017-01-05 15:00:00-05:00	11.65	-0.024288107
2017-01-05 16:00:00-05:00	11.67	0.001716738
2017-01-06 03:00:00-05:00	11.68	0.000856898
2017-01-06 04:00:00-05:00	11.67	-0.000856164
2017-01-06 05:00:00-05:00	11.62	-0.00428449
2017-01-06 06:00:00-05:00	11.61	-0.000860585
2017-01-06 07:00:00-05:00	11.66	0.004306632
2017-01-06 08:00:00-05:00	11.31	-0.030017153
2017-01-06 09:00:00-05:00	11.34	0.00265252
2017-01-06 09:30:00-05:00	11.34	0
2017-01-06 10:00:00-05:00	11.24	-0.008818342
2017-01-06 11:00:00-05:00	11.24	0
2017-01-06 12:00:00-05:00	11.16	-0.007117438
2017-01-06 13:00:00-05:00	11.28	0.010752688
2017-01-06 14:00:00-05:00	11.5	0.019503546
2017-01-06 15:00:00-05:00	11.4	-0.008695652
2017-01-06 16:00:00-05:00	11.32	-0.007017544
2017-01-09 03:00:00-05:00	11.84	0.045936396
2017-01-09 04:00:00-05:00	11.9	0.005067568
2017-01-09 05:00:00-05:00	11.94	0.003361345
2017-01-09 06:00:00-05:00	11.96	0.001675042
2017-01-09 07:00:00-05:00	11.83	-0.010869565
2017-01-09 08:00:00-05:00	11.9	0.00591716
2017-01-09 09:00:00-05:00	11.89	-0.000840336
2017-01-09 09:30:00-05:00	11.95	0.005046257
2017-01-09 10:00:00-05:00	11.62	-0.027615063
2017-01-09 11:00:00-05:00	11.61	-0.000860585
2017-01-09 12:00:00-05:00	11.5	-0.009474591
2017-01-09 13:00:00-05:00	11.53	0.002608696
2017-01-09 14:00:00-05:00	11.64	0.00954033
2017-01-09 15:00:00-05:00	11.61	-0.00257732
2017-01-09 16:00:00-05:00	11.56	-0.004306632
2017-01-10 03:00:00-05:00	11.62	0.005190311
2017-01-10 04:00:00-05:00	11.52	-0.008605852
2017-01-10 05:00:00-05:00	11.48	-0.003472222
2017-01-10 06:00:00-05:00	11.51	0.00261324
2017-01-10 07:00:00-05:00	11.53	0.001737619
2017-01-10 08:00:00-05:00	11.53	0
2017-01-10 09:00:00-05:00	11.52	-0.000867303
2017-01-10 09:30:00-05:00	11.67	0.013020833
2017-01-10 10:00:00-05:00	11.48	-0.016281063
2017-01-10 11:00:00-05:00	11.45	-0.00261324
2017-01-10 12:00:00-05:00	11.6	0.013100437
2017-01-10 13:00:00-05:00	11.7	0.00862069
2017-01-10 14:00:00-05:00	11.69	-0.000854701
2017-01-10 15:00:00-05:00	11.58	-0.009409752
2017-01-10 16:00:00-05:00	11.49	-0.007772021
2017-01-11 03:00:00-05:00	11.65	0.013925152
2017-01-11 04:00:00-05:00	11.49	-0.013733906
2017-01-11 05:00:00-05:00	11.5	0.000870322
2017-01-11 06:00:00-05:00	11.44	-0.005217391
2017-01-11 07:00:00-05:00	11.63	0.016608392
2017-01-11 08:00:00-05:00	11.62	-0.000859845
2017-01-11 09:00:00-05:00	11.62	0
2017-01-11 09:30:00-05:00	11.59	-0.002581756
2017-01-11 10:00:00-05:00	11.92	0.028472821
2017-01-11 11:00:00-05:00	11.67	-0.020973154
2017-01-11 12:00:00-05:00	11.92	0.021422451
2017-01-11 13:00:00-05:00	11.84	-0.006711409
2017-01-11 14:00:00-05:00	11.47	-0.03125
2017-01-11 15:00:00-05:00	11.26	-0.018308631
2017-01-11 16:00:00-05:00	11.26	0
2017-01-12 03:00:00-05:00	11.6	0.030195382
2017-01-12 04:00:00-05:00	11.49	-0.009482759
2017-01-12 05:00:00-05:00	11.49	0
2017-01-12 06:00:00-05:00	11.49	0
2017-01-12 07:00:00-05:00	11.45	-0.003481288
2017-01-12 08:00:00-05:00	11.46	0.000873362
2017-01-12 09:00:00-05:00	11.51	0.004363002
2017-01-12 09:30:00-05:00	12.01	0.043440487
2017-01-12 10:00:00-05:00	12.38	0.03080766
2017-01-12 11:00:00-05:00	12.29	-0.00726979
2017-01-12 12:00:00-05:00	11.89	-0.032546786
2017-01-12 13:00:00-05:00	11.53	-0.030277544
2017-01-12 14:00:00-05:00	11.49	-0.003469211
2017-01-12 15:00:00-05:00	11.39	-0.00870322
2017-01-12 16:00:00-05:00	11.54	0.013169447
2017-01-13 03:00:00-05:00	11.55	0.000866551
2017-01-13 04:00:00-05:00	11.51	-0.003463203
2017-01-13 05:00:00-05:00	11.4	-0.009556907
2017-01-13 06:00:00-05:00	11.46	0.005263158
2017-01-13 07:00:00-05:00	11.42	-0.003490401
2017-01-13 08:00:00-05:00	11.51	0.007880911
2017-01-13 09:00:00-05:00	11.42	-0.007819288
2017-01-13 09:30:00-05:00	11.26	-0.014010508
2017-01-13 10:00:00-05:00	11.18	-0.007104796
2017-01-13 11:00:00-05:00	11.08	-0.008944544
2017-01-13 12:00:00-05:00	11.22	0.012635379
2017-01-13 13:00:00-05:00	11.34	0.010695187
2017-01-13 14:00:00-05:00	11.42	0.007054674
2017-01-13 15:00:00-05:00	11.41	-0.000875657
2017-01-13 16:00:00-05:00	11.23	-0.015775635
2017-01-17 03:00:00-05:00	12.33	0.097951915
2017-01-17 04:00:00-05:00	12.43	0.0081103
2017-01-17 05:00:00-05:00	12.58	0.012067578
2017-01-17 06:00:00-05:00	12.57	-0.000794913
2017-01-17 07:00:00-05:00	12.36	-0.016706444
2017-01-17 08:00:00-05:00	12.38	0.001618123
2017-01-17 09:00:00-05:00	12.37	-0.000807754
2017-01-17 09:30:00-05:00	12.27	-0.008084074
2017-01-17 10:00:00-05:00	11.96	-0.025264874
2017-01-17 11:00:00-05:00	11.93	-0.002508361
2017-01-17 12:00:00-05:00	11.89	-0.003352892
2017-01-17 13:00:00-05:00	11.82	-0.0058873
2017-01-17 14:00:00-05:00	12.11	0.024534687
2017-01-17 15:00:00-05:00	11.93	-0.014863749
2017-01-17 16:00:00-05:00	11.87	-0.005029338
2017-01-18 03:00:00-05:00	11.84	-0.00252738
2017-01-18 04:00:00-05:00	11.86	0.001689189
2017-01-18 05:00:00-05:00	11.89	0.002529511
2017-01-18 06:00:00-05:00	11.93	0.003364172
2017-01-18 07:00:00-05:00	11.82	-0.009220453
2017-01-18 08:00:00-05:00	11.77	-0.004230118
2017-01-18 09:00:00-05:00	11.94	0.0144435
2017-01-18 09:30:00-05:00	12.23	0.024288107
2017-01-18 10:00:00-05:00	12.37	0.011447261
2017-01-18 11:00:00-05:00	12.62	0.020210186
2017-01-18 12:00:00-05:00	12.63	0.000792393
2017-01-18 13:00:00-05:00	12.48	-0.011876485
2017-01-18 14:00:00-05:00	12.48	0
2017-01-18 15:00:00-05:00	12.45	-0.002403846
2017-01-18 16:00:00-05:00	12.48	0.002409639
2017-01-19 03:00:00-05:00	12.56	0.006410256
2017-01-19 04:00:00-05:00	12.71	0.011942675
2017-01-19 05:00:00-05:00	12.75	0.003147128
2017-01-19 06:00:00-05:00	12.52	-0.018039216
2017-01-19 07:00:00-05:00	12.4	-0.009584665
2017-01-19 08:00:00-05:00	12.34	-0.00483871
2017-01-19 09:00:00-05:00	12.33	-0.000810373
2017-01-19 09:30:00-05:00	12.27	-0.00486618
2017-01-19 10:00:00-05:00	12.22	-0.00407498
2017-01-19 11:00:00-05:00	12.4	0.014729951
2017-01-19 12:00:00-05:00	12.49	0.007258065
2017-01-19 13:00:00-05:00	12.75	0.020816653
2017-01-19 14:00:00-05:00	13.03	0.021960784
2017-01-19 15:00:00-05:00	12.91	-0.009209517
2017-01-19 16:00:00-05:00	12.78	-0.010069713
2017-01-20 03:00:00-05:00	12.53	-0.019561815
2017-01-20 04:00:00-05:00	12.53	0
2017-01-20 05:00:00-05:00	12.52	-0.000798085
2017-01-20 06:00:00-05:00	12.57	0.00399361
2017-01-20 07:00:00-05:00	12.55	-0.00159109
2017-01-20 08:00:00-05:00	12.54	-0.000796813
2017-01-20 09:00:00-05:00	12.49	-0.003987241
2017-01-20 09:30:00-05:00	12.4	-0.007205765
2017-01-20 10:00:00-05:00	12.14	-0.020967742
2017-01-20 11:00:00-05:00	12.06	-0.006589786
2017-01-20 12:00:00-05:00	12.43	0.030679934
2017-01-20 13:00:00-05:00	12.24	-0.015285599
2017-01-20 14:00:00-05:00	12.19	-0.004084967
2017-01-20 15:00:00-05:00	11.64	-0.04511895
2017-01-20 16:00:00-05:00	11.54	-0.008591065
2017-01-23 03:00:00-05:00	12.16	0.05372617
2017-01-23 04:00:00-05:00	12.01	-0.012335526
2017-01-23 05:00:00-05:00	12.05	0.003330558
2017-01-23 06:00:00-05:00	12.05	0
2017-01-23 07:00:00-05:00	12.11	0.004979253
2017-01-23 08:00:00-05:00	12.04	-0.005780347
2017-01-23 09:00:00-05:00	12.02	-0.00166113
2017-01-23 09:30:00-05:00	11.74	-0.023294509
2017-01-23 10:00:00-05:00	12.18	0.037478705
2017-01-23 11:00:00-05:00	12.54	0.02955665
2017-01-23 12:00:00-05:00	12.27	-0.0215311
2017-01-23 13:00:00-05:00	12.15	-0.009779951
2017-01-23 14:00:00-05:00	12.07	-0.006584362
2017-01-23 15:00:00-05:00	11.85	-0.018227009
2017-01-23 16:00:00-05:00	11.77	-0.006751055
2017-01-24 03:00:00-05:00	11.85	0.006796941
2017-01-24 04:00:00-05:00	11.7	-0.012658228
2017-01-24 05:00:00-05:00	11.68	-0.001709402
2017-01-24 06:00:00-05:00	11.75	0.005993151
2017-01-24 07:00:00-05:00	11.72	-0.002553191
2017-01-24 08:00:00-05:00	11.62	-0.008532423
2017-01-24 09:00:00-05:00	11.61	-0.000860585
2017-01-24 09:30:00-05:00	11.55	-0.005167959
2017-01-24 10:00:00-05:00	11.37	-0.015584416
2017-01-24 11:00:00-05:00	11.41	0.00351803
2017-01-24 12:00:00-05:00	11.38	-0.002629273
2017-01-24 13:00:00-05:00	11.56	0.015817223
2017-01-24 14:00:00-05:00	11.39	-0.014705882
2017-01-24 15:00:00-05:00	11.12	-0.023705004
2017-01-24 16:00:00-05:00	11.07	-0.004496403
2017-01-25 03:00:00-05:00	10.66	-0.037037037
2017-01-25 04:00:00-05:00	10.76	0.009380863
2017-01-25 05:00:00-05:00	10.71	-0.00464684
2017-01-25 06:00:00-05:00	10.74	0.00280112
2017-01-25 07:00:00-05:00	10.74	0
2017-01-25 08:00:00-05:00	10.78	0.003724395
2017-01-25 09:00:00-05:00	10.81	0.002782931
2017-01-25 09:30:00-05:00	10.8	-0.000925069
2017-01-25 10:00:00-05:00	10.88	0.007407407
2017-01-25 11:00:00-05:00	10.65	-0.021139706
2017-01-25 12:00:00-05:00	10.74	0.008450704
2017-01-25 13:00:00-05:00	10.67	-0.006517691
2017-01-25 14:00:00-05:00	10.67	0
2017-01-25 15:00:00-05:00	10.7	0.002811621
2017-01-25 16:00:00-05:00	10.81	0.010280374
2017-01-26 03:00:00-05:00	10.64	-0.015726179
2017-01-26 04:00:00-05:00	10.64	0
2017-01-26 05:00:00-05:00	10.65	0.00093985
2017-01-26 06:00:00-05:00	10.65	0
2017-01-26 07:00:00-05:00	10.66	0.000938967
2017-01-26 08:00:00-05:00	10.68	0.001876173
2017-01-26 09:00:00-05:00	10.74	0.005617978
2017-01-26 09:30:00-05:00	10.8	0.005586592
2017-01-26 10:00:00-05:00	10.99	0.017592593
2017-01-26 11:00:00-05:00	10.89	-0.009099181
2017-01-26 12:00:00-05:00	10.91	0.001836547
2017-01-26 13:00:00-05:00	10.87	-0.003666361
2017-01-26 14:00:00-05:00	10.65	-0.02023919
2017-01-26 15:00:00-05:00	10.76	0.010328638
2017-01-26 16:00:00-05:00	10.63	-0.012081784
2017-01-27 03:00:00-05:00	10.55	-0.00752587
2017-01-27 04:00:00-05:00	10.65	0.009478673
2017-01-27 05:00:00-05:00	10.66	0.000938967
2017-01-27 06:00:00-05:00	10.66	0
2017-01-27 07:00:00-05:00	10.6	-0.005628518
2017-01-27 08:00:00-05:00	10.64	0.003773585
2017-01-27 09:00:00-05:00	10.61	-0.002819549
2017-01-27 09:30:00-05:00	10.53	-0.007540057
2017-01-27 10:00:00-05:00	10.63	0.009496676
2017-01-27 11:00:00-05:00	10.39	-0.022577611
2017-01-27 12:00:00-05:00	10.33	-0.005774783
2017-01-27 13:00:00-05:00	10.51	0.017424976
2017-01-27 14:00:00-05:00	10.59	0.007611798
2017-01-27 15:00:00-05:00	10.47	-0.011331445
2017-01-27 16:00:00-05:00	10.58	0.010506208
2017-01-30 03:00:00-05:00	11.2	0.058601134
2017-01-30 04:00:00-05:00	11.26	0.005357143
2017-01-30 05:00:00-05:00	11.3	0.003552398
2017-01-30 06:00:00-05:00	11.3	0
2017-01-30 07:00:00-05:00	11.34	0.003539823
2017-01-30 08:00:00-05:00	11.39	0.004409171
2017-01-30 09:00:00-05:00	11.39	0
2017-01-30 09:30:00-05:00	11.81	0.036874451
2017-01-30 10:00:00-05:00	12.83	0.086367485
2017-01-30 11:00:00-05:00	12.31	-0.040530008
2017-01-30 12:00:00-05:00	12.36	0.004061738
2017-01-30 13:00:00-05:00	12.44	0.006472492
2017-01-30 14:00:00-05:00	12.16	-0.022508039
2017-01-30 15:00:00-05:00	11.85	-0.025493421
2017-01-30 16:00:00-05:00	11.88	0.002531646
2017-01-31 03:00:00-05:00	12.03	0.012626263
2017-01-31 04:00:00-05:00	12.03	0
2017-01-31 05:00:00-05:00	12.14	0.009143807
2017-01-31 06:00:00-05:00	12.14	0
2017-01-31 07:00:00-05:00	12.28	0.011532125
2017-01-31 08:00:00-05:00	12.18	-0.008143322
2017-01-31 09:00:00-05:00	12.2	0.001642036
2017-01-31 09:30:00-05:00	12.32	0.009836066
2017-01-31 10:00:00-05:00	12.74	0.034090909
2017-01-31 11:00:00-05:00	12.91	0.013343799
2017-01-31 12:00:00-05:00	12.6	-0.024012393
2017-01-31 13:00:00-05:00	12.8	0.015873016
2017-01-31 14:00:00-05:00	12.5	-0.0234375
2017-01-31 15:00:00-05:00	12.06	-0.0352
2017-01-31 16:00:00-05:00	11.99	-0.005804312
2017-02-01 03:00:00-05:00	11.82	-0.014178482
2017-02-01 04:00:00-05:00	11.79	-0.002538071
2017-02-01 05:00:00-05:00	11.75	-0.003392706
2017-02-01 06:00:00-05:00	11.78	0.002553191
2017-02-01 07:00:00-05:00	11.71	-0.005942275
2017-02-01 08:00:00-05:00	11.69	-0.001707942
2017-02-01 09:00:00-05:00	11.6	-0.007698888
2017-02-01 09:30:00-05:00	11.9	0.025862069
2017-02-01 10:00:00-05:00	11.85	-0.004201681
2017-02-01 11:00:00-05:00	11.97	0.010126582
2017-02-01 12:00:00-05:00	11.83	-0.011695906
2017-02-01 13:00:00-05:00	11.5	-0.027895182
2017-02-01 14:00:00-05:00	11.71	0.01826087
2017-02-01 15:00:00-05:00	11.7	-0.000853971
2017-02-01 16:00:00-05:00	11.81	0.009401709
2017-02-02 03:00:00-05:00	12.41	0.050804403
2017-02-02 04:00:00-05:00	12.36	-0.004029009
2017-02-02 05:00:00-05:00	12.38	0.001618123
2017-02-02 06:00:00-05:00	12.3	-0.006462036
2017-02-02 07:00:00-05:00	12.24	-0.004878049
2017-02-02 08:00:00-05:00	12.32	0.006535948
2017-02-02 09:00:00-05:00	12.22	-0.008116883
2017-02-02 09:30:00-05:00	12.12	-0.008183306
2017-02-02 10:00:00-05:00	11.75	-0.030528053
2017-02-02 11:00:00-05:00	12	0.021276596
2017-02-02 12:00:00-05:00	11.77	-0.019166667
2017-02-02 13:00:00-05:00	11.71	-0.005097706
2017-02-02 14:00:00-05:00	12.03	0.027327071
2017-02-02 15:00:00-05:00	11.9	-0.010806318
2017-02-02 16:00:00-05:00	11.93	0.002521008
2017-02-03 03:00:00-05:00	11.74	-0.015926236
2017-02-03 04:00:00-05:00	11.77	0.002555366
2017-02-03 05:00:00-05:00	11.7	-0.005947324
2017-02-03 06:00:00-05:00	11.61	-0.007692308
2017-02-03 07:00:00-05:00	11.59	-0.001722653
2017-02-03 08:00:00-05:00	11.2	-0.033649698
2017-02-03 09:00:00-05:00	11.21	0.000892857
2017-02-03 09:30:00-05:00	11.21	0
2017-02-03 10:00:00-05:00	11.22	0.000892061
2017-02-03 11:00:00-05:00	11.19	-0.002673797
2017-02-03 12:00:00-05:00	10.92	-0.024128686
2017-02-03 13:00:00-05:00	11	0.007326007
2017-02-03 14:00:00-05:00	10.82	-0.016363636
2017-02-03 15:00:00-05:00	10.78	-0.003696858
2017-02-03 16:00:00-05:00	10.97	0.017625232
2017-02-06 03:00:00-05:00	11.47	0.045578851
2017-02-06 04:00:00-05:00	11.41	-0.005231037
2017-02-06 05:00:00-05:00	11.38	-0.002629273
2017-02-06 06:00:00-05:00	11.48	0.008787346
2017-02-06 07:00:00-05:00	11.6	0.010452962
2017-02-06 08:00:00-05:00	11.8	0.017241379
2017-02-06 09:00:00-05:00	11.75	-0.004237288
2017-02-06 09:30:00-05:00	11.4	-0.029787234
2017-02-06 10:00:00-05:00	11.25	-0.013157895
2017-02-06 11:00:00-05:00	11.27	0.001777778
2017-02-06 12:00:00-05:00	11.38	0.009760426
2017-02-06 13:00:00-05:00	11.39	0.000878735
2017-02-06 14:00:00-05:00	11.32	-0.006145742
2017-02-06 15:00:00-05:00	11.26	-0.005300353
2017-02-06 16:00:00-05:00	11.37	0.009769094
2017-02-07 03:00:00-05:00	11.38	0.000879507
2017-02-07 04:00:00-05:00	11.19	-0.016695958
2017-02-07 05:00:00-05:00	11.22	0.002680965
2017-02-07 06:00:00-05:00	11.11	-0.009803922
2017-02-07 07:00:00-05:00	11.21	0.0090009
2017-02-07 08:00:00-05:00	11.24	0.002676182
2017-02-07 09:00:00-05:00	11.24	0
2017-02-07 09:30:00-05:00	11.21	-0.002669039
2017-02-07 10:00:00-05:00	11.11	-0.008920607
2017-02-07 11:00:00-05:00	11.35	0.02160216
2017-02-07 12:00:00-05:00	11.59	0.021145374
2017-02-07 13:00:00-05:00	11.36	-0.019844694
2017-02-07 14:00:00-05:00	11.34	-0.001760563
2017-02-07 15:00:00-05:00	11.32	-0.001763668
2017-02-07 16:00:00-05:00	11.29	-0.002650177
2017-02-08 03:00:00-05:00	11.38	0.007971656
2017-02-08 04:00:00-05:00	11.18	-0.017574692
2017-02-08 05:00:00-05:00	11.27	0.008050089
2017-02-08 06:00:00-05:00	11.3	0.002661934
2017-02-08 07:00:00-05:00	11.48	0.015929204
2017-02-08 08:00:00-05:00	11.43	-0.004355401
